,Month-Year,location,Death,iso_code
7250,2020-03-01,Turkey,976,TUR
7251,2020-04-01,Turkey,49592,TUR
7252,2020-05-01,Turkey,124363,TUR
7253,2020-06-01,Turkey,145450,TUR
7254,2020-07-01,Turkey,168344,TUR
7255,2020-08-01,Turkey,185746,TUR
7256,2020-09-01,Turkey,217574,TUR
7257,2020-10-01,Turkey,285171,TUR
7258,2020-11-01,Turkey,352112,TUR
7259,2020-12-01,Turkey,534205,TUR
7260,2021-01-01,Turkey,735748,TUR
7261,2021-02-01,Turkey,768761,TUR
7262,2021-03-01,Turkey,923917,TUR
7263,2021-04-01,Turkey,1063823,TUR
7264,2021-05-01,Turkey,1380308,TUR
7265,2021-06-01,Turkey,1464988,TUR
7266,2021-07-01,Turkey,1565182,TUR
7267,2021-08-01,Turkey,1662273,TUR
7268,2021-09-01,Turkey,1820363,TUR
7269,2021-10-01,Turkey,2090756,TUR
7270,2021-11-01,Turkey,2216146,TUR
7271,2021-12-01,Turkey,2474064,TUR
7272,2022-01-01,Turkey,2629837,TUR
7273,2022-02-01,Turkey,2547811,TUR
7274,2022-03-01,Turkey,2996824,TUR
7275,2022-04-01,Turkey,2954997,TUR
7276,2022-05-01,Turkey,3065622,TUR
7277,2022-06-01,Turkey,2969686,TUR
7278,2022-07-01,Turkey,3072904,TUR
7279,2022-08-01,Turkey,3100265,TUR
7280,2022-09-01,Turkey,3029310,TUR
7281,2022-10-01,Turkey,3136757,TUR
7282,2022-11-01,Turkey,809624,TUR
7283,2021-02-01,Turkmenistan,0,TKM
7284,2021-03-01,Turkmenistan,0,TKM
7285,2021-04-01,Turkmenistan,0,TKM
7286,2021-05-01,Turkmenistan,0,TKM
7287,2021-06-01,Turkmenistan,0,TKM
7288,2021-07-01,Turkmenistan,0,TKM
7289,2021-08-01,Turkmenistan,0,TKM
7290,2021-09-01,Turkmenistan,0,TKM
7291,2021-10-01,Turkmenistan,0,TKM
7292,2021-11-01,Turkmenistan,0,TKM
7293,2021-12-01,Turkmenistan,0,TKM
7294,2022-01-01,Turkmenistan,0,TKM
7295,2022-02-01,Turkmenistan,0,TKM
7296,2022-03-01,Turkmenistan,0,TKM
7297,2022-04-01,Turkmenistan,0,TKM
7298,2022-05-01,Turkmenistan,0,TKM
7299,2022-06-01,Turkmenistan,0,TKM
7300,2022-07-01,Turkmenistan,0,TKM
7301,2022-08-01,Turkmenistan,0,TKM
7302,2022-09-01,Turkmenistan,0,TKM
7303,2020-03-01,Turks and Caicos Islands,0,TCA
7304,2020-04-01,Turks and Caicos Islands,26,TCA
7305,2020-05-01,Turks and Caicos Islands,31,TCA
7306,2020-06-01,Turks and Caicos Islands,31,TCA
7307,2020-07-01,Turks and Caicos Islands,62,TCA
7308,2020-08-01,Turks and Caicos Islands,69,TCA
7309,2020-09-01,Turks and Caicos Islands,150,TCA
7310,2020-10-01,Turks and Caicos Islands,186,TCA
7311,2020-11-01,Turks and Caicos Islands,180,TCA
7312,2020-12-01,Turks and Caicos Islands,186,TCA
7313,2021-01-01,Turks and Caicos Islands,207,TCA
7314,2021-02-01,Turks and Caicos Islands,331,TCA
7315,2021-03-01,Turks and Caicos Islands,481,TCA
7316,2021-04-01,Turks and Caicos Islands,510,TCA
7317,2021-05-01,Turks and Caicos Islands,527,TCA
7318,2021-06-01,Turks and Caicos Islands,533,TCA
7319,2021-07-01,Turks and Caicos Islands,558,TCA
7320,2021-08-01,Turks and Caicos Islands,588,TCA
7321,2021-09-01,Turks and Caicos Islands,634,TCA
7322,2021-10-01,Turks and Caicos Islands,713,TCA
7323,2021-11-01,Turks and Caicos Islands,696,TCA
7324,2021-12-01,Turks and Caicos Islands,784,TCA
7325,2022-01-01,Turks and Caicos Islands,932,TCA
7326,2022-02-01,Turks and Caicos Islands,988,TCA
7327,2022-03-01,Turks and Caicos Islands,1116,TCA
7328,2022-04-01,Turks and Caicos Islands,1080,TCA
7329,2022-05-01,Turks and Caicos Islands,1116,TCA
7330,2022-06-01,Turks and Caicos Islands,1080,TCA
7331,2022-07-01,Turks and Caicos Islands,1116,TCA
7332,2022-08-01,Turks and Caicos Islands,1116,TCA
7333,2022-09-01,Turks and Caicos Islands,1080,TCA
7334,2022-10-01,Turks and Caicos Islands,1116,TCA
7335,2022-11-01,Turks and Caicos Islands,288,TCA
7336,2021-04-01,Tuvalu,0,TUV
7337,2021-05-01,Tuvalu,0,TUV
7338,2021-06-01,Tuvalu,0,TUV
7339,2021-07-01,Tuvalu,0,TUV
7340,2021-08-01,Tuvalu,0,TUV
7341,2021-09-01,Tuvalu,0,TUV
7342,2021-10-01,Tuvalu,0,TUV
7343,2021-11-01,Tuvalu,0,TUV
7344,2021-12-01,Tuvalu,0,TUV
7345,2022-01-01,Tuvalu,0,TUV
7346,2022-02-01,Tuvalu,0,TUV
7347,2022-03-01,Tuvalu,0,TUV
7348,2022-04-01,Tuvalu,0,TUV
7349,2022-05-01,Tuvalu,0,TUV
7350,2022-06-01,Tuvalu,0,TUV
7351,2022-07-01,Tuvalu,0,TUV
7352,2022-08-01,Tuvalu,0,TUV
7353,2022-09-01,Tuvalu,0,TUV
7354,2022-10-01,Tuvalu,0,TUV
7355,2022-11-01,Tuvalu,0,TUV
7356,2020-03-01,Uganda,0,UGA
7357,2020-04-01,Uganda,0,UGA
7358,2020-05-01,Uganda,0,UGA
7359,2020-06-01,Uganda,0,UGA
7360,2020-07-01,Uganda,15,UGA
7361,2020-08-01,Uganda,467,UGA
7362,2020-09-01,Uganda,1679,UGA
7363,2020-10-01,Uganda,2919,UGA
7364,2020-11-01,Uganda,4626,UGA
7365,2020-12-01,Uganda,7046,UGA
7366,2021-01-01,Uganda,9420,UGA
7367,2021-02-01,Uganda,9233,UGA
7368,2021-03-01,Uganda,10360,UGA
7369,2021-04-01,Uganda,10151,UGA
7370,2021-05-01,Uganda,10853,UGA
7371,2021-06-01,Uganda,17355,UGA
7372,2021-07-01,Uganda,67412,UGA
7373,2021-08-01,Uganda,89117,UGA
7374,2021-09-01,Uganda,93060,UGA
7375,2021-10-01,Uganda,98718,UGA
7376,2021-11-01,Uganda,97188,UGA
7377,2021-12-01,Uganda,101354,UGA
7378,2022-01-01,Uganda,105790,UGA
7379,2022-02-01,Uganda,100042,UGA
7380,2022-03-01,Uganda,111397,UGA
7381,2022-04-01,Uganda,107897,UGA
7382,2022-05-01,Uganda,111559,UGA
7383,2022-06-01,Uganda,108303,UGA
7384,2022-07-01,Uganda,112394,UGA
7385,2022-08-01,Uganda,112468,UGA
7386,2022-09-01,Uganda,108862,UGA
7387,2022-10-01,Uganda,112530,UGA
7388,2022-11-01,Uganda,29040,UGA
7389,2020-03-01,Ukraine,89,UKR
7390,2020-04-01,Ukraine,3623,UKR
7391,2020-05-01,Ukraine,15181,UKR
7392,2020-06-01,Ukraine,27975,UKR
7393,2020-07-01,Ukraine,45117,UKR
7394,2020-08-01,Ukraine,65862,UKR
7395,2020-09-01,Ukraine,101902,UKR
7396,2020-10-01,Ukraine,174947,UKR
7397,2020-11-01,Ukraine,302110,UKR
7398,2020-12-01,Ukraine,503232,UKR
7399,2021-01-01,Ukraine,670535,UKR
7400,2021-02-01,Ukraine,719876,UKR
7401,2021-03-01,Ukraine,947071,UKR
7402,2021-04-01,Ukraine,1214256,UKR
7403,2021-05-01,Ukraine,1541696,UKR
7404,2021-06-01,Ukraine,1615554,UKR
7405,2021-07-01,Ukraine,1708397,UKR
7406,2021-08-01,Ukraine,1743249,UKR
7407,2021-09-01,Ukraine,1746694,UKR
7408,2021-10-01,Ukraine,2015679,UKR
7409,2021-11-01,Ukraine,2470847,UKR
7410,2021-12-01,Ukraine,3027164,UKR
7411,2022-01-01,Ukraine,3245896,UKR
7412,2022-02-01,Ukraine,3081918,UKR
7413,2022-03-01,Ukraine,3540022,UKR
7414,2022-04-01,Ukraine,3454962,UKR
7415,2022-05-01,Ukraine,3578387,UKR
7416,2022-06-01,Ukraine,3480523,UKR
7417,2022-07-01,Ukraine,3608896,UKR
7418,2022-08-01,Ukraine,3612253,UKR
7419,2022-09-01,Ukraine,3502733,UKR
7420,2022-10-01,Ukraine,3639216,UKR
7421,2022-11-01,Ukraine,944176,UKR
7422,2020-01-01,United Arab Emirates,0,ARE
7423,2020-02-01,United Arab Emirates,0,ARE
7424,2020-03-01,United Arab Emirates,32,ARE
7425,2020-04-01,United Arab Emirates,1170,ARE
7426,2020-05-01,United Arab Emirates,6431,ARE
7427,2020-06-01,United Arab Emirates,8767,ARE
7428,2020-07-01,United Arab Emirates,10381,ARE
7429,2020-08-01,United Arab Emirates,11311,ARE
7430,2020-09-01,United Arab Emirates,12007,ARE
7431,2020-10-01,United Arab Emirates,14167,ARE
7432,2020-11-01,United Arab Emirates,16032,ARE
7433,2020-12-01,United Arab Emirates,19321,ARE
7434,2021-01-01,United Arab Emirates,23109,ARE
7435,2021-02-01,United Arab Emirates,28821,ARE
7436,2021-03-01,United Arab Emirates,43205,ARE
7437,2021-04-01,United Arab Emirates,46329,ARE
7438,2021-05-01,United Arab Emirates,50602,ARE
7439,2021-06-01,United Arab Emirates,52208,ARE
7440,2021-07-01,United Arab Emirates,58454,ARE
7441,2021-08-01,United Arab Emirates,62026,ARE
7442,2021-09-01,United Arab Emirates,62062,ARE
7443,2021-10-01,United Arab Emirates,65702,ARE
7444,2021-11-01,United Arab Emirates,64275,ARE
7445,2021-12-01,United Arab Emirates,66734,ARE
7446,2022-01-01,United Arab Emirates,68095,ARE
7447,2022-02-01,United Arab Emirates,63899,ARE
7448,2022-03-01,United Arab Emirates,71356,ARE
7449,2022-04-01,United Arab Emirates,69060,ARE
7450,2022-05-01,United Arab Emirates,71370,ARE
7451,2022-06-01,United Arab Emirates,69229,ARE
7452,2022-07-01,United Arab Emirates,72114,ARE
7453,2022-08-01,United Arab Emirates,72511,ARE
7454,2022-09-01,United Arab Emirates,70270,ARE
7455,2022-10-01,United Arab Emirates,72750,ARE
7456,2022-11-01,United Arab Emirates,18784,ARE
7457,2020-01-01,United Kingdom,2,GBR
7458,2020-02-01,United Kingdom,65,GBR
7459,2020-03-01,United Kingdom,27870,GBR
7460,2020-04-01,United Kingdom,706467,GBR
7461,2020-05-01,United Kingdom,1467185,GBR
7462,2020-06-01,United Kingdom,1642713,GBR
7463,2020-07-01,United Kingdom,1763466,GBR
7464,2020-08-01,United Kingdom,1787447,GBR
7465,2020-09-01,United Kingdom,1747050,GBR
7466,2020-10-01,United Kingdom,1885885,GBR
7467,2020-11-01,United Kingdom,2124363,GBR
7468,2020-12-01,United Kingdom,2656534,GBR
7469,2021-01-01,United Kingdom,3504513,GBR
7470,2021-02-01,United Kingdom,3975470,GBR
7471,2021-03-01,United Kingdom,4685555,GBR
7472,2021-04-01,United Kingdom,4600372,GBR
7473,2021-05-01,United Kingdom,4774820,GBR
7474,2021-06-01,United Kingdom,4632861,GBR
7475,2021-07-01,United Kingdom,4819020,GBR
7476,2021-08-01,United Kingdom,4901497,GBR
7477,2021-09-01,United Kingdom,4864701,GBR
7478,2021-10-01,United Kingdom,5157923,GBR
7479,2021-11-01,United Kingdom,5137011,GBR
7480,2021-12-01,United Kingdom,5436204,GBR
7481,2022-01-01,United Kingdom,5604346,GBR
7482,2022-02-01,United Kingdom,5214178,GBR
7483,2022-03-01,United Kingdom,5888329,GBR
7484,2022-04-01,United Kingdom,5854985,GBR
7485,2022-05-01,United Kingdom,6157706,GBR
7486,2022-06-01,United Kingdom,6002876,GBR
7487,2022-07-01,United Kingdom,6283714,GBR
7488,2022-08-01,United Kingdom,6380790,GBR
7489,2022-09-01,United Kingdom,6224734,GBR
7490,2022-10-01,United Kingdom,6491340,GBR
7491,2022-11-01,United Kingdom,1679576,GBR
7492,2020-01-01,United States,0,USA
7493,2020-02-01,United States,1,USA
7494,2020-03-01,United States,26042,USA
7495,2020-04-01,United States,1084940,USA
7496,2020-05-01,United States,2809336,USA
7497,2020-06-01,United States,3570789,USA
7498,2020-07-01,United States,4323228,USA
7499,2020-08-01,United States,5252589,USA
7500,2020-09-01,United States,5854787,USA
7501,2020-10-01,United States,6754952,USA
7502,2020-11-01,United States,7477396,USA
7503,2020-12-01,United States,9645411,USA
7504,2021-01-01,United States,12372478,USA
7505,2021-02-01,United States,13544012,USA
7506,2021-03-01,United States,16527558,USA
7507,2021-04-01,United States,16838728,USA
7508,2021-05-01,United States,18041543,USA
7509,2021-06-01,United States,17894211,USA
7510,2021-07-01,United States,18751027,USA
7511,2021-08-01,United States,19260024,USA
7512,2021-09-01,United States,20002791,USA
7513,2021-10-01,United States,22412389,USA
7514,2021-11-01,United States,22916938,USA
7515,2021-12-01,United States,24922904,USA
7516,2022-01-01,United States,26521284,USA
7517,2022-02-01,United States,25879456,USA
7518,2022-03-01,United States,30068982,USA
7519,2022-04-01,United States,29719610,USA
7520,2022-05-01,United States,31078501,USA
7521,2022-06-01,United States,30389202,USA
7522,2022-07-01,United States,31749115,USA
7523,2022-08-01,United States,32199716,USA
7524,2022-09-01,United States,31589266,USA
7525,2022-10-01,United States,33030517,USA
7526,2022-11-01,United States,8578160,USA
7527,2020-03-01,United States Virgin Islands,0,VIR
7528,2020-04-01,United States Virgin Islands,0,VIR
7529,2020-05-01,United States Virgin Islands,0,VIR
7530,2020-06-01,United States Virgin Islands,0,VIR
7531,2020-07-01,United States Virgin Islands,0,VIR
7532,2020-08-01,United States Virgin Islands,0,VIR
7533,2020-09-01,United States Virgin Islands,0,VIR
7534,2020-10-01,United States Virgin Islands,0,VIR
7535,2020-11-01,United States Virgin Islands,0,VIR
7536,2020-12-01,United States Virgin Islands,0,VIR
7537,2021-01-01,United States Virgin Islands,0,VIR
7538,2021-02-01,United States Virgin Islands,0,VIR
7539,2021-03-01,United States Virgin Islands,0,VIR
7540,2021-04-01,United States Virgin Islands,0,VIR
7541,2021-05-01,United States Virgin Islands,0,VIR
7542,2021-06-01,United States Virgin Islands,0,VIR
7543,2021-07-01,United States Virgin Islands,0,VIR
7544,2021-08-01,United States Virgin Islands,0,VIR
7545,2021-09-01,United States Virgin Islands,0,VIR
7546,2021-10-01,United States Virgin Islands,0,VIR
7547,2021-11-01,United States Virgin Islands,0,VIR
7548,2021-12-01,United States Virgin Islands,0,VIR
7549,2022-01-01,United States Virgin Islands,0,VIR
7550,2022-02-01,United States Virgin Islands,0,VIR
7551,2022-03-01,United States Virgin Islands,0,VIR
7552,2022-04-01,United States Virgin Islands,0,VIR
7553,2022-05-01,United States Virgin Islands,0,VIR
7554,2022-06-01,United States Virgin Islands,0,VIR
7555,2020-01-01,Upper middle income,889,OWID_UMC
7556,2020-02-01,Upper middle income,46380,OWID_UMC
7557,2020-03-01,Upper middle income,103764,OWID_UMC
7558,2020-04-01,Upper middle income,362414,OWID_UMC
7559,2020-05-01,Upper middle income,1595184,OWID_UMC
7560,2020-06-01,Upper middle income,3700402,OWID_UMC
7561,2020-07-01,Upper middle income,6587100,OWID_UMC
7562,2020-08-01,Upper middle income,9720305,OWID_UMC
7563,2020-09-01,Upper middle income,12047771,OWID_UMC
7564,2020-10-01,Upper middle income,14806901,OWID_UMC
7565,2020-11-01,Upper middle income,16489509,OWID_UMC
7566,2020-12-01,Upper middle income,19881164,OWID_UMC
7567,2021-01-01,Upper middle income,23531797,OWID_UMC
7568,2021-02-01,Upper middle income,24970778,OWID_UMC
7569,2021-03-01,Upper middle income,31561286,OWID_UMC
7570,2021-04-01,Upper middle income,35669636,OWID_UMC
7571,2021-05-01,Upper middle income,42074086,OWID_UMC
7572,2021-06-01,Upper middle income,45122433,OWID_UMC
7573,2021-07-01,Upper middle income,50943090,OWID_UMC
7574,2021-08-01,Upper middle income,55119473,OWID_UMC
7575,2021-09-01,Upper middle income,57067081,OWID_UMC
7576,2021-10-01,Upper middle income,61983223,OWID_UMC
7577,2021-11-01,Upper middle income,62484091,OWID_UMC
7578,2021-12-01,Upper middle income,66890716,OWID_UMC
7579,2022-01-01,Upper middle income,68844923,OWID_UMC
7580,2022-02-01,Upper middle income,64733908,OWID_UMC
7581,2022-03-01,Upper middle income,73958396,OWID_UMC
7582,2022-04-01,Upper middle income,72525028,OWID_UMC
7583,2022-05-01,Upper middle income,75426068,OWID_UMC
7584,2022-06-01,Upper middle income,73307659,OWID_UMC
7585,2022-07-01,Upper middle income,76158158,OWID_UMC
7586,2022-08-01,Upper middle income,76686638,OWID_UMC
7587,2022-09-01,Upper middle income,74602312,OWID_UMC
7588,2022-10-01,Upper middle income,77339665,OWID_UMC
7589,2022-11-01,Upper middle income,19990613,OWID_UMC
7590,2020-03-01,Uruguay,4,URY
7591,2020-04-01,Uruguay,280,URY
7592,2020-05-01,Uruguay,606,URY
7593,2020-06-01,Uruguay,726,URY
7594,2020-07-01,Uruguay,980,URY
7595,2020-08-01,Uruguay,1224,URY
7596,2020-09-01,Uruguay,1371,URY
7597,2020-10-01,Uruguay,1597,URY
7598,2020-11-01,Uruguay,2002,URY
7599,2020-12-01,Uruguay,3475,URY
7600,2021-01-01,Uruguay,9552,URY
7601,2021-02-01,Uruguay,14997,URY
7602,2021-03-01,Uruguay,23342,URY
7603,2021-04-01,Uruguay,52940,URY
7604,2021-05-01,Uruguay,108008,URY
7605,2021-06-01,Uruguay,151570,URY
7606,2021-07-01,Uruguay,181118,URY
7607,2021-08-01,Uruguay,186110,URY
7608,2021-09-01,Uruguay,181314,URY
7609,2021-10-01,Uruguay,188079,URY
7610,2021-11-01,Uruguay,183119,URY
7611,2021-12-01,Uruguay,190643,URY
7612,2022-01-01,Uruguay,194271,URY
7613,2022-02-01,Uruguay,189818,URY
7614,2022-03-01,Uruguay,220146,URY
7615,2022-04-01,Uruguay,215631,URY
7616,2022-05-01,Uruguay,223699,URY
7617,2022-06-01,Uruguay,218538,URY
7618,2022-07-01,Uruguay,228541,URY
7619,2022-08-01,Uruguay,230262,URY
7620,2022-09-01,Uruguay,223935,URY
7621,2022-10-01,Uruguay,232629,URY
7622,2022-11-01,Uruguay,60160,URY
7623,2020-03-01,Uzbekistan,9,UZB
7624,2020-04-01,Uzbekistan,144,UZB
7625,2020-05-01,Uzbekistan,363,UZB
7626,2020-06-01,Uzbekistan,564,UZB
7627,2020-07-01,Uzbekistan,2390,UZB
7628,2020-08-01,Uzbekistan,7209,UZB
7629,2020-09-01,Uzbekistan,12027,UZB
7630,2020-10-01,Uzbekistan,16115,UZB
7631,2020-11-01,Uzbekistan,17824,UZB
7632,2020-12-01,Uzbekistan,18969,UZB
7633,2021-01-01,Uzbekistan,19164,UZB
7634,2021-02-01,Uzbekistan,17406,UZB
7635,2021-03-01,Uzbekistan,19312,UZB
7636,2021-04-01,Uzbekistan,19114,UZB
7637,2021-05-01,Uzbekistan,20783,UZB
7638,2021-06-01,Uzbekistan,21334,UZB
7639,2021-07-01,Uzbekistan,24637,UZB
7640,2021-08-01,Uzbekistan,30437,UZB
7641,2021-09-01,Uzbekistan,35052,UZB
7642,2021-10-01,Uzbekistan,39787,UZB
7643,2021-11-01,Uzbekistan,40848,UZB
7644,2021-12-01,Uzbekistan,44919,UZB
7645,2022-01-01,Uzbekistan,47063,UZB
7646,2022-02-01,Uzbekistan,44918,UZB
7647,2022-03-01,Uzbekistan,50746,UZB
7648,2022-04-01,Uzbekistan,49110,UZB
7649,2022-05-01,Uzbekistan,50747,UZB
7650,2022-06-01,Uzbekistan,49110,UZB
7651,2022-07-01,Uzbekistan,50747,UZB
7652,2022-08-01,Uzbekistan,50747,UZB
7653,2022-09-01,Uzbekistan,49110,UZB
7654,2022-10-01,Uzbekistan,50747,UZB
7655,2022-11-01,Uzbekistan,13096,UZB
7656,2020-11-01,Vanuatu,0,VUT
7657,2020-12-01,Vanuatu,0,VUT
7658,2021-01-01,Vanuatu,0,VUT
7659,2021-02-01,Vanuatu,0,VUT
7660,2021-03-01,Vanuatu,0,VUT
7661,2021-04-01,Vanuatu,10,VUT
7662,2021-05-01,Vanuatu,31,VUT
7663,2021-06-01,Vanuatu,30,VUT
7664,2021-07-01,Vanuatu,31,VUT
7665,2021-08-01,Vanuatu,31,VUT
7666,2021-09-01,Vanuatu,30,VUT
7667,2021-10-01,Vanuatu,31,VUT
7668,2021-11-01,Vanuatu,30,VUT
7669,2021-12-01,Vanuatu,31,VUT
7670,2022-01-01,Vanuatu,31,VUT
7671,2022-02-01,Vanuatu,28,VUT
7672,2022-03-01,Vanuatu,33,VUT
7673,2022-04-01,Vanuatu,213,VUT
7674,2022-05-01,Vanuatu,431,VUT
7675,2022-06-01,Vanuatu,420,VUT
7676,2022-07-01,Vanuatu,434,VUT
7677,2022-08-01,Vanuatu,434,VUT
7678,2022-09-01,Vanuatu,420,VUT
7679,2022-10-01,Vanuatu,434,VUT
7680,2022-11-01,Vanuatu,112,VUT
7681,2020-03-01,Vatican,0,VAT
7682,2020-04-01,Vatican,0,VAT
7683,2020-05-01,Vatican,0,VAT
7684,2020-06-01,Vatican,0,VAT
7685,2020-07-01,Vatican,0,VAT
7686,2020-08-01,Vatican,0,VAT
7687,2020-09-01,Vatican,0,VAT
7688,2020-10-01,Vatican,0,VAT
7689,2020-11-01,Vatican,0,VAT
7690,2020-12-01,Vatican,0,VAT
7691,2021-01-01,Vatican,0,VAT
7692,2021-02-01,Vatican,0,VAT
7693,2021-03-01,Vatican,0,VAT
7694,2021-04-01,Vatican,0,VAT
7695,2021-05-01,Vatican,0,VAT
7696,2021-06-01,Vatican,0,VAT
7697,2021-07-01,Vatican,0,VAT
7698,2021-08-01,Vatican,0,VAT
7699,2021-09-01,Vatican,0,VAT
7700,2021-10-01,Vatican,0,VAT
7701,2021-11-01,Vatican,0,VAT
7702,2021-12-01,Vatican,0,VAT
7703,2022-01-01,Vatican,0,VAT
7704,2022-02-01,Vatican,0,VAT
7705,2022-03-01,Vatican,0,VAT
7706,2022-04-01,Vatican,0,VAT
7707,2022-05-01,Vatican,0,VAT
7708,2022-06-01,Vatican,0,VAT
7709,2022-07-01,Vatican,0,VAT
7710,2022-08-01,Vatican,0,VAT
7711,2022-09-01,Vatican,0,VAT
7712,2022-10-01,Vatican,0,VAT
7713,2022-11-01,Vatican,0,VAT
7714,2020-03-01,Venezuela,11,VEN
7715,2020-04-01,Venezuela,266,VEN
7716,2020-05-01,Venezuela,325,VEN
7717,2020-06-01,Venezuela,880,VEN
7718,2020-07-01,Venezuela,3248,VEN
7719,2020-08-01,Venezuela,8614,VEN
7720,2020-09-01,Venezuela,15250,VEN
7721,2020-10-01,Venezuela,22387,VEN
7722,2020-11-01,Venezuela,25533,VEN
7723,2020-12-01,Venezuela,29981,VEN
7724,2021-01-01,Venezuela,34183,VEN
7725,2021-02-01,Venezuela,35772,VEN
7726,2021-03-01,Venezuela,45211,VEN
7727,2021-04-01,Venezuela,55989,VEN
7728,2021-05-01,Venezuela,74406,VEN
7729,2021-06-01,Venezuela,86352,VEN
7730,2021-07-01,Venezuela,104131,VEN
7731,2021-08-01,Venezuela,118193,VEN
7732,2021-09-01,Venezuela,127366,VEN
7733,2021-10-01,Venezuela,145522,VEN
7734,2021-11-01,Venezuela,150996,VEN
7735,2021-12-01,Venezuela,162952,VEN
7736,2022-01-01,Venezuela,166829,VEN
7737,2022-02-01,Venezuela,155443,VEN
7738,2022-03-01,Venezuela,175516,VEN
7739,2022-04-01,Venezuela,170949,VEN
7740,2022-05-01,Venezuela,177115,VEN
7741,2022-06-01,Venezuela,171742,VEN
7742,2022-07-01,Venezuela,178161,VEN
7743,2022-08-01,Venezuela,179165,VEN
7744,2022-09-01,Venezuela,174251,VEN
7745,2022-10-01,Venezuela,180385,VEN
7746,2022-11-01,Venezuela,46570,VEN
7747,2020-01-01,Vietnam,0,VNM
7748,2020-02-01,Vietnam,0,VNM
7749,2020-03-01,Vietnam,0,VNM
7750,2020-04-01,Vietnam,0,VNM
7751,2020-05-01,Vietnam,0,VNM
7752,2020-06-01,Vietnam,0,VNM
7753,2020-07-01,Vietnam,3,VNM
7754,2020-08-01,Vietnam,637,VNM
7755,2020-09-01,Vietnam,1048,VNM
7756,2020-10-01,Vietnam,1085,VNM
7757,2020-11-01,Vietnam,1050,VNM
7758,2020-12-01,Vietnam,1085,VNM
7759,2021-01-01,Vietnam,1085,VNM
7760,2021-02-01,Vietnam,980,VNM
7761,2021-03-01,Vietnam,1085,VNM
7762,2021-04-01,Vietnam,1050,VNM
7763,2021-05-01,Vietnam,1206,VNM
7764,2021-06-01,Vietnam,1872,VNM
7765,2021-07-01,Vietnam,10060,VNM
7766,2021-08-01,Vietnam,192815,VNM
7767,2021-09-01,Vietnam,479788,VNM
7768,2021-10-01,Vietnam,650589,VNM
7769,2021-11-01,Vietnam,701736,VNM
7770,2021-12-01,Vietnam,894433,VNM
7771,2022-01-01,Vietnam,1099514,VNM
7772,2022-02-01,Vietnam,1093447,VNM
7773,2022-03-01,Vietnam,1287944,VNM
7774,2022-04-01,Vietnam,1286221,VNM
7775,2022-05-01,Vietnam,1335030,VNM
7776,2022-06-01,Vietnam,1292483,VNM
7777,2022-07-01,Vietnam,1335801,VNM
7778,2022-08-01,Vietnam,1336152,VNM
7779,2022-09-01,Vietnam,1294045,VNM
7780,2022-10-01,Vietnam,1337850,VNM
7781,2022-11-01,Vietnam,345322,VNM
7782,2020-03-01,Wales,0,OWID_WLS
7783,2020-04-01,Wales,0,OWID_WLS
7784,2020-05-01,Wales,0,OWID_WLS
7785,2020-06-01,Wales,0,OWID_WLS
7786,2020-07-01,Wales,0,OWID_WLS
7787,2020-08-01,Wales,0,OWID_WLS
7788,2020-09-01,Wales,0,OWID_WLS
7789,2020-10-01,Wales,0,OWID_WLS
7790,2020-11-01,Wales,0,OWID_WLS
7791,2020-12-01,Wales,0,OWID_WLS
7792,2021-01-01,Wales,0,OWID_WLS
7793,2021-02-01,Wales,0,OWID_WLS
7794,2021-03-01,Wales,0,OWID_WLS
7795,2021-04-01,Wales,0,OWID_WLS
7796,2021-05-01,Wales,0,OWID_WLS
7797,2021-06-01,Wales,0,OWID_WLS
7798,2021-07-01,Wales,0,OWID_WLS
7799,2021-08-01,Wales,0,OWID_WLS
7800,2021-09-01,Wales,0,OWID_WLS
7801,2021-10-01,Wales,0,OWID_WLS
7802,2021-11-01,Wales,0,OWID_WLS
7803,2021-12-01,Wales,0,OWID_WLS
7804,2022-01-01,Wales,0,OWID_WLS
7805,2022-02-01,Wales,0,OWID_WLS
7806,2022-03-01,Wales,0,OWID_WLS
7807,2022-04-01,Wales,0,OWID_WLS
7808,2022-05-01,Wales,0,OWID_WLS
7809,2022-06-01,Wales,0,OWID_WLS
7810,2022-07-01,Wales,0,OWID_WLS
7811,2022-08-01,Wales,0,OWID_WLS
7812,2022-09-01,Wales,0,OWID_WLS
7813,2022-10-01,Wales,0,OWID_WLS
7814,2022-11-01,Wales,0,OWID_WLS
7815,2020-10-01,Wallis and Futuna,0,WLF
7816,2020-11-01,Wallis and Futuna,0,WLF
7817,2020-12-01,Wallis and Futuna,0,WLF
7818,2021-01-01,Wallis and Futuna,0,WLF
7819,2021-02-01,Wallis and Futuna,0,WLF
7820,2021-03-01,Wallis and Futuna,31,WLF
7821,2021-04-01,Wallis and Futuna,144,WLF
7822,2021-05-01,Wallis and Futuna,217,WLF
7823,2021-06-01,Wallis and Futuna,210,WLF
7824,2021-07-01,Wallis and Futuna,217,WLF
7825,2021-08-01,Wallis and Futuna,217,WLF
7826,2021-09-01,Wallis and Futuna,210,WLF
7827,2021-10-01,Wallis and Futuna,217,WLF
7828,2021-11-01,Wallis and Futuna,210,WLF
7829,2021-12-01,Wallis and Futuna,217,WLF
7830,2022-01-01,Wallis and Futuna,217,WLF
7831,2022-02-01,Wallis and Futuna,196,WLF
7832,2022-03-01,Wallis and Futuna,217,WLF
7833,2022-04-01,Wallis and Futuna,210,WLF
